"y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11"
0,"a",0.144318664661737,0.230877268864996,1.03777834117854,1.7988008188781,-0.429594425358958,-0.214532699602111,1.04161630808118,-0.73570341782243,-0.341509043313092,1.0482481961274
0,"d",-0.499538352898432,0.429293212862194,0.47331772678427,-0.940645471522645,0.502788436316096,0.95455520962565,-0.505561402458655,0.229663712262133,-0.475534707089942,1.09661779139257
0,"c",-0.0144596182215013,0.410155609999583,0.635214534495994,0.0895194035338177,-0.374778527266817,0.773915782680989,1.20273526506021,-0.544208404664338,-1.19865658676635,1.29970205179881
1,"a",0.510461221794309,-0.206240756776579,0.135675318760076,-0.821831687736677,1.73137141425764,-0.693548880089811,0.349642088581308,0.435383310105599,0.246595889784703,-0.406882882634794
0,"c",-0.817686267757121,-0.108282774108966,0.0686794603260177,0.158834822422074,0.0178845722567125,-0.0312697815046869,0.701350342624517,-0.470029631302487,-0.922816056124827,-1.88917338275201
0,"b",0.146101699950015,0.260069544621004,-0.021650807923581,2.58352186179247,-1.31182737159588,-0.776372560861909,0.588474611981998,0.959360595658571,0.232440335302111,0.102992006663469
0,"b",-0.817281986392575,0.0295996259858903,-0.285216249157475,1.31264379749309,-0.94425067642901,0.768605463916506,0.954360596045342,0.469628281652151,-0.116251846399088,-0.277973503081772
0,"d",-0.800938639682521,-0.126140661133504,-1.00562612105666,-0.178733505845037,0.710525875930748,0.202371919816435,0.144090364794256,1.05033918321163,-0.356835881709023,-0.747649164951788
0,"b",-0.170876494535891,0.48531063172079,1.79325118825953,-0.544145302875824,-2.85657088790507,0.296937551988325,-0.205432502223271,-0.48934019764145,-1.26571785895329,-0.899061376407905
0,"c",0.103283177633488,0.0651643915765334,0.575063446169602,-1.66881073025904,0.166669966522039,0.192971564495859,-0.47802699964147,-1.24460225989071,-0.733595562063751,-0.472283634399698
0,"b",-0.638497795333689,-0.631301196263307,-0.561612173925057,-0.666938118874197,-1.33859648794032,-1.12008728337668,-0.72620198440494,0.510960586267766,0.232020526673998,1.33484656260881
0,"c",0.0880053332678344,0.0998974096474076,0.0408288290820002,-1.66034442118685,0.0753977008522349,-0.591274878326751,-0.628302593339382,-1.5648591751065,-1.0087639157337,1.60430343866122
1,"c",0.138927262598551,-0.262840062941613,-1.21082507772817,0.839253561113081,1.24844687472616,-0.69251799463098,0.51564952734549,-0.502294098441917,-1.80920535933602,-1.63360941531743
0,"a",0.147050792537785,0.332278495013964,-0.294931094173689,0.0131264811188606,1.54596744251969,-2.03887910990697,-2.18443720749391,-1.83878368148862,-1.54443834881579,-1.05600063537319
1,"a",0.240268718927951,-0.260457196396285,-0.514921493559229,-0.265343875840717,-0.703106501664245,-0.128727412362711,0.52512544556847,0.707137864262736,0.0613126703675685,-1.6008627897549
0,"b",0.130620710651089,0.107500873235483,1.3869146470331,0.0344076454906107,1.4016560032415,-0.134207484867404,0.906646329080594,1.91635446148403,1.64606456326165,0.227547133232455
0,"a",-0.680706657625005,0.104549300297708,1.01835366923873,-0.635632408366133,1.86466248151159,-1.40227716569569,-0.153872431339711,1.50067323756905,-1.71292176170378,1.2323506932569
1,"d",-0.0231767884589482,-0.0521377429195149,0.630724087616643,0.170477010204983,0.754139702149676,-0.188840750476172,0.813859357142235,0.733246137828876,-0.392473934246387,1.50495089923363
1,"b",0.0407250674166556,-0.297526031204598,0.693895463489279,-0.340368345934754,0.709941045748964,-0.942296054033393,-0.130542573384335,0.738290853037223,-0.514483368896262,-1.19830110496811
1,"d",-0.031898276349142,-0.120990895953092,0.290365303267717,0.480915806135556,0.0589360465191576,0.297297592472624,1.30639247182627,0.893231721726623,0.78129993934404,0.657791486363118
1,"d",0.189577822109615,-0.181222911275299,-1.64223456509227,-0.99379401835101,0.286987893343962,1.16783329315693,-0.76720600206538,2.07260239144296,0.0439086076511304,1.30341733641112
1,"d",0.58176506979045,0.315191303948228,-0.108010125323281,1.28265482717222,-1.08831570940877,0.928510335176476,1.31369312082243,-1.48882987238383,-1.26372151714504,-2.18698367248878
0,"b",0.0486218120997462,0.365145415146502,-1.34181194045717,0.104718539326845,-1.73273926562655,-1.59271296751377,-1.12309049248244,0.0103958428404472,-1.78669372838425,1.06889353293727
0,"c",0.159007115147203,0.330062193740905,0.249389046058752,1.17702678255629,1.36229952894836,0.761695205574569,0.666292064093154,-0.863542582063873,-0.67493634352547,1.07097119968738
1,"b",-0.0228516649914046,-0.029146929848673,1.17862497519735,-0.614391823586985,0.603221208048796,0.882132762998726,0.943159156843016,-0.685767601877964,-1.36780578684052,0.853667881027296
0,"b",-0.831547951679564,-0.296665112450236,0.211618672100533,0.55330385399651,-0.064950323260888,2.15726244178366,0.542732756856137,0.382523343772383,-1.01915479095834,-0.577082465501118
0,"d",-0.778936272817827,0.0870362143656119,0.576724620216103,-1.85326972758884,-1.05685643214974,2.37930578180022,-1.09631331178449,0.58123467770168,0.697669762876682,-0.697857008760547
1,"d",0.477560307607076,-0.156348705205745,0.755282076070849,0.780289886263975,-0.479852894446697,0.342699675382905,0.345899633153392,0.821237078721424,0.439179982151822,0.241389843990262
1,"c",0.280733501868445,-0.214586330540273,-0.56507836758384,0.421415320935556,-0.123769079566069,1.23664982948725,0.711416492144413,-0.0160098040833249,0.71515120849181,0.159896688147941
0,"a",0.0945429390009898,0.0261700121421295,-0.663358677512851,1.39374930963298,-0.741618189427145,-1.15781922779035,0.376376285110133,-0.611782872948602,0.284531437037722,-0.212049153196913
0,"a",0.0261996230905876,0.00663625947584915,-1.13343798887305,-0.112896453934482,-0.653395027242804,0.265791088055358,0.0643854742801554,1.34569009992616,0.157480785266814,0.257824952599209
1,"a",-0.0578609539361987,-0.114319408794881,-1.19420081890468,-1.17592715353438,-0.122231423538633,0.295508364903932,0.768767224566842,-0.141250463411991,0.381015747371742,-1.15071589323711
0,"b",-0.530354684101891,0.410515599641513,1.27775547717782,-0.676725020936423,-0.603502416484583,-1.07920146399727,1.21220299333012,0.337138590374816,0.160076747185196,0.517315134217408
0,"a",0.107543866982454,0.223744294749127,-0.202024678863165,-1.97341908326759,0.0686456581990422,-0.0981418706646829,-0.483439975429389,0.271669580225261,1.8227463781262,-0.283078666383082
0,"d",-0.710248835337153,0.252371379518543,0.232944160001307,0.00239538914282188,-1.19562769239403,0.34313882196989,0.250552165259204,0.362918627616868,0.608172799161326,0.805380898036069
0,"c",0.109941093129065,0.342128784525295,-1.14415017739839,-0.157023625153442,-0.664450078910929,-0.215550589169534,-0.278577140190109,0.318843965952415,0.871629742641627,-0.981250345434917
1,"d",0.57756134712151,0.0591329084222192,0.920094459931586,-0.0875716380205581,0.768198554826732,-0.678990100065591,-0.359929596724366,-1.57847321470677,-2.19216502154941,1.35979261860399
1,"a",0.571877360552469,0.162785184856154,0.234747422562571,-0.765381596774291,0.573977383013756,0.373129585671647,-2.16595876624924,0.762892961637204,0.793729165152754,-0.0530176759570988
0,"d",-0.5119378402289,0.343708742439719,0.454254273763223,0.234823690363075,-0.0911902990850476,-0.806723905920323,0.517621743896429,-0.402845514114706,-0.782621360848454,0.527191156451839
0,"d",0.0291516508194572,0.460539750367597,1.69084961032474,0.933204309122569,-2.3544816235893,0.403607807100274,1.14206978566552,1.86605811482539,1.26463848601796,3.08631990227078
1,"d",0.477311300253242,-0.117208399268528,1.59952400719891,-1.1133426721927,-0.564923744422419,-0.664812738029879,-0.326450347998865,-0.127962317174021,0.503729054612262,0.927156690576516
1,"a",0.302723444328456,-0.213383990735485,0.647740032416022,-1.18376277084629,-0.197902279097125,-0.494805997048845,-0.571164482182253,-1.0600889672081,-1.33963680754214,0.342670796030797
0,"d",0.11970549244573,0.30250150805633,0.437205784563866,0.231184134672287,0.256177657076045,0.167869903763598,0.230802464430231,1.81456973535898,-0.174851241005657,3.05520568562749
1,"c",5.60977381237142e-05,-0.212212204797568,1.2433258475303,-1.34260482990474,0.428805517812496,-0.518094870851616,1.49562236557078,1.54457616861341,-0.369945275510147,0.133623968196109
1,"a",0.523542654498116,0.381248691046405,-0.0624922374004755,-0.078650018182234,0.334403112231538,0.104094014819851,-1.28437194472673,-0.354518052143813,1.29721539436008,0.717664279716996
1,"a",0.572249296419074,-0.133378843280616,-0.582881767253109,-1.15205235776344,-2.03263122948059,1.06760318307448,0.582824018813973,-0.292835521643961,0.0493458951390777,1.25668676179698
1,"a",0.623550170605919,0.0366211199280282,-0.390438486680203,-0.0279671981687321,0.698940035164562,1.43834454066017,1.06279007385766,0.213248331254157,-0.102835673592725,1.06479384173802
0,"c",-0.0429720781829006,0.437333307022792,0.729074539764596,-1.24392664499693,-0.501601579906133,-0.130419657186535,-0.652087247622711,1.50220317920644,-0.457461852004382,2.18698863584497
1,"c",-0.0450862022872705,-0.149505784064621,-1.30294680893278,-0.657164220481329,0.0177733528481135,0.655064952894069,-0.964851271898782,0.895286744124674,0.920399499535682,0.182145772302157
1,"b",0.253318952863179,-0.224281830092967,0.824341042689071,1.1459489593067,-0.250612647786165,-0.963269807431071,1.32574212115718,0.295401643227439,0.591239102684195,0.618606487060289
0,"b",-0.817242704257687,-0.326041355283366,1.07949945969701,-0.583797591068576,1.18558927959378,-0.475697269172005,0.294987661598652,0.156374521870379,0.190158118587533,0.580265726077085
0,"d",-0.284080874044757,0.449248067346118,1.10840214563265,-1.03903917840765,0.13986167161114,-0.714271334194697,1.59729186676926,0.0267701079074338,0.8312093850645,0.882300786688668
0,"a",0.0277240986447023,0.0041163952043919,-0.3385204310969,0.345466635383538,-0.934075750536976,1.4490386392187,0.162209508859704,-0.403703077041407,-0.122406029342361,0.0739980586506764
0,"b",-0.842823472928713,-0.00571412388635207,-1.78146597388796,-0.0545321961925238,0.703038798427478,-2.21495297071971,0.240065655071271,-0.941580891452653,-1.12705466721452,-0.168652596954806
0,"d",0.111315989685822,0.136553269797266,0.371212180254928,0.720347418790707,0.862941042772659,0.984878856024511,-0.78853785692718,-0.0856174855493158,0.785647323075507,1.55915296333953
1,"a",-0.00872497577125235,-0.0157646367255539,-0.281977649710657,0.0153824549388798,0.75059392660379,0.0461467367038662,1.20004189365685,-0.551658710695377,0.572613611410414,-0.891294079357738
1,"a",0.478739167998083,-0.174381046289797,-0.238907727024109,-2.65987115613783,1.4838194932591,0.115042010305768,0.675682078641649,0.483522644407486,1.14319076190753,-0.464132178806727
0,"b",-0.722794911029981,-0.405616498785404,0.895983725466875,0.190614161806522,-0.62440620897351,-1.95169382601972,-0.717632078319504,-0.830376515540114,0.962982587114457,2.66520112320598
1,"d",-0.0493018021277619,-0.203317056650193,1.14746198586282,0.0695759413719294,0.0798563989158415,-0.0640299653081432,2.81369159785568,-0.491008574100214,0.566364772696142,-0.867158108586132
0,"a",0.0677582450317539,0.34985521711959,0.894516169242158,0.307994052110407,0.0892184439442499,-0.430238483357001,-1.46055138357019,-0.23180329781042,-1.60659608050743,-1.60466950937976
0,"d",-0.585247425673997,0.248028450045309,1.71463276495662,0.358821348192079,-0.451339763267558,-0.694922134024716,1.21723003318736,0.47708041989073,-0.534868144678319,-0.613325993629946
1,"b",0.55621129594511,0.0511532755752376,-0.7421343033892,-0.144249716943916,-0.467997555376013,0.406481228182045,-1.19672374129773,0.657541122318883,-0.506060448427798,-0.785647440931271
1,"a",-0.0378928168616255,-0.176150593981552,-0.787189265996833,-0.36414459020563,0.100774101325489,-2.36906778204077,0.30802204018092,-0.295365331100637,-0.481206204591969,-0.777689124822752
0,"c",-0.508175289354869,0.302883618789409,-0.158415729835748,1.24734764398975,-0.210865951539864,1.35469169436087,0.471082003080126,-0.763385287933034,0.179507281625159,-0.963182207963927
0,"c",-0.734783730621556,0.121398533923535,-1.23266954621535,0.309947361996914,0.250197428900519,0.230618642982565,1.7811763647484,0.219692684437253,0.246673096661805,0.0330213334741603
1,"a",-0.023972471102796,-0.0816381793841691,-0.838531289702203,0.851555808801547,0.966431757337161,-0.334270785275895,-0.359633259501415,0.842834490627501,-0.853211633783601,0.629195477572629
0,"a",-0.697803639556203,0.180300964773658,-0.26543529535809,-0.665842598681287,-0.882733581852774,-1.61885937603623,1.52021226253321,0.143275606120583,0.853749110084421,0.178062534802436
1,"b",0.0678222370461421,-0.232554183124291,2.04271619812178,1.63225506197934,-0.110590530199897,-0.543979663197939,-1.32930950504512,-0.22040699350661,0.658730503601954,1.64650894949189
1,"a",0.453212363729842,-0.237155180780857,0.671246182820554,1.56080268286064,-0.397875530700882,1.30843908519683,-0.302632359240689,-0.591604419916439,-0.541812336584648,-0.950654546230872
1,"a",0.0341106206616506,-0.204380263911874,0.789341091927269,0.0516777207870862,-0.690164367394543,-1.11507612788309,0.516421127987229,0.261177248971906,1.61699964398115,0.0531900662125994
0,"a",-0.813666514531514,-0.347804632844178,-0.38689451737427,-0.418282648745689,0.680477762703956,0.802375360557642,-0.71930038594154,-0.81532594102991,-0.510156718330612,0.363247167431438
0,"b",-0.506489327508159,0.326494192572798,1.61633896949537,1.04685141296713,0.271319231468272,0.362805717313625,0.0674696307720041,0.407523533480998,0.656755811154625,-0.940209061946396
0,"a",-0.570125253921093,-0.788437442653046,0.680325112324618,1.43678208693881,-0.734439382824714,1.14016102782288,0.595416612689267,1.23320392763761,0.0507181824201958,0.618461027807026
0,"c",0,0,-0.561464490984338,-2.01589986996989,-0.416001673287713,-0.693584412138064,0.659871769278151,1.55460360213701,1.11415417949482,0.515427871572354
1,"c",0.50379131344134,-0.172583923661974,-1.8144414083313,-0.0863621620181044,0.147445512767953,-0.29698167010262,0.77673087537578,-0.505187664334652,0.292932406932645,-2.04939187598509
0,"c",0.0984685610436838,0.0229210630172641,0.940584451386039,-0.381194088599672,2.22410507014975,-1.11201784333469,0.175779695055286,0.373493218891172,1.14240701240926,-0.72265405780779
0,"b",0.152440620689185,0.138862725890905,0.786975388442152,0.404049347040378,1.12072667511866,1.40263552435674,1.85905801799611,0.750164684846666,-0.236874252473822,-0.232264282662482
0,"b",-0.73036875920623,-0.0966565819437469,-2.03924786342557,-0.427278657519876,-0.9259366975939,0.735666074520204,0.807742887970555,0.923733616095125,1.14659254715242,0.48241703095228
0,"a",-0.518240951874317,0.279039141371077,-0.923521259106478,-0.906374446032232,1.99208947166137,-0.607301897664523,0.554597312305392,-1.68157745542918,0.105683509563204,2.45039846627576
1,"c",-0.0331103316167313,-0.0606155280625181,-0.0853074728411961,1.92298774800667,0.212530335698748,-0.653876911305439,0.485016106783694,0.0550241597536177,-0.0468745624567087,1.84814522851005
0,"c",0.156122746664967,0.358905153528165,-0.442011660850468,-0.821138667211045,-1.10855943408932,0.702413292944416,0.570863129667548,0.897973386122816,-0.0242989596608122,-1.29027750309701
1,"d",-0.0277960033992363,-0.0274122010083331,-0.66641468361087,1.4798886631189,0.673804331243598,-1.48821937876511,0.110364887867808,-0.223134874843718,-0.957226502702651,-1.33463638391057
0,"c",0.0550761859206502,0.341939183732864,-0.108079220615961,0.283290990147407,1.03693886144088,-1.3441726626591,-0.564269135870444,0.274031168019378,-0.632281088291632,-0.217551919481382
1,"c",0.213061404478133,-0.319931544053361,0.826866610582476,-1.2548575456127,-0.720489378418573,0.795293332335179,-0.103480504987657,-0.73050854083783,-0.158928662570775,0.187525772465221
0,"a",-0.636728994823416,-0.755444539036265,0.342492045518699,-0.52060016863512,0.675550569544456,-0.231299016313838,0.757785707680365,0.0915014277598574,-0.724316291442925,-0.633185146453688
1,"b",0.123105456728792,-0.277196573424513,0.0496136642591634,0.26405437834374,3.01943998152225,0.231364702577686,-0.166218812570503,1.0319917606665,-1.74641017878359,0.796337359019661
0,"a",-0.424320165885663,0.439087365581186,0.644821588366688,1.52685972468479,-0.882318340493419,-0.71459097680635,-0.615587333823793,0.926572500728871,-0.511187537191325,-0.146495570495624
0,"b",0.103362314041955,0.0550695120526491,1.53896471862977,-0.986036264049622,-0.522443355464322,1.12398512975286,0.704067248313156,-0.122251816347722,0.118599516425651,-0.787019122310347
0,"a",0.136405775486654,0.221650327057334,0.0204130975173765,0.989575446342195,-0.0524657692132268,0.4459032611823,0.586831735505527,0.0375818852109517,0.00577773603967428,-0.0862482714814448
0,"b",0.188001435240623,0.106793784942399,0.793748454445177,0.60623641178581,0.69589910253397,0.564138813106888,0.603607936552471,-0.269686182039288,-3.18443671900668,-1.61621889067437
1,"d",-0.00523203544237071,-0.198129128535261,-1.46107255861473,0.0577700336351114,0.968791747963348,-1.52424806730605,0.0490799530135574,-1.73688013620613,0.958070760646606,0.647324877687613
1,"a",-0.0495206056900388,-0.160711674738113,0.139780219339361,1.77304761662566,-0.731450617207785,-1.09495962829625,-0.142583404358338,-0.174192110307748,1.01792722637517,0.959284394340708
0,"d",-0.308381726300791,-0.931248836740294,0.953590053348321,0.187642941662144,0.258760655202381,-1.4879184258093,0.59302645481338,0.887121857746962,2.57206076657803,-0.231336691079068
0,"d",0.123985836952838,0.185623596617643,0.237689911955444,1.36996279050074,0.354274410537227,0.416864315204165,-0.327254902064016,0.853551260524261,-0.735709441427922,0.083172757838274
1,"d",-0.0227792173156381,-0.0490198737061361,0.914039236059462,-0.199404288448559,0.468124381489246,0.410261956633488,-0.628454799316928,1.70172081026009,-0.0727715545565609,1.17453532418281
0,"c",0.0638983647930811,0.0203713146789502,-1.50634098618874,0.875695757526535,0.250395065417118,0.28670160827747,-0.559904901938499,-0.75853195031295,0.034293420213582,1.35818884334869
1,"d",-0.00189523651591396,-0.17916915563197,0.685125080483903,-1.08465622548233,0.465491356670452,0.40613681487483,-0.934024843236639,-0.0239832829516972,0.77358889236592,0.53548432652381
1,"b",0,0,-0.240593939345619,-0.0729396591915498,-0.759461168756919,0.758084320120693,0.885882161904877,-1.28576053012279,-0.940338009483493,0.117594812629218
1,"c",0.635873540989061,0.0311616266912052,1.30098238429653,0.0377670199741309,0.8775795049984,-1.57811007335374,0.447403581626323,-0.243301856919812,-1.55369649385715,1.98910643012852
1,"d",0.225406733717791,-0.249627593696743,0.320394584556587,-0.365790149740769,1.01395311200658,-1.75188799712078,-1.46379964674958,-1.81616408114321,-0.768932607568082,-0.48158810474148
1,"c",-0.00706612212451623,-0.0958359515162841,-0.170151435661848,0.884086146315737,-0.552723214285222,-0.132167313129957,0.011033713585558,0.561512635128492,-0.741996915176155,0.502765658225934
0,"d",0.13835857289403,0.272154799249054,1.71499995439833,-0.328896990952387,-0.229206188994454,-0.407172225478626,1.00729948421876,-0.254907625415351,0.638009671801445,0.606673621121223
1,"a",0.406294861136896,-0.203600925801545,0.95876410478826,0.162503415415957,-0.66513197296781,0.00931055954673044,-0.810432161309713,-0.120354033871046,0.175882333310289,2.41683644453724
0,"b",-0.697972069129183,-0.588425846881887,2.07028241914486,0.655953215559562,-1.28654542346026,0.438700364067458,-0.135763755154866,1.62931281086508,0.302336029525346,-0.699632983977906
1,"c",-0.00472431595920945,-0.199143169102834,0.0340189760417743,1.22181689861045,0.413758907922882,1.69795933567139,1.84453319890892,0.806426888341451,-0.151426298442482,0.179907412568641
0,"b",0.0700629203844382,0.362663643360524,-0.691905857598549,0.568090314512767,1.20857165886208,1.93408293200684,0.231991545025837,0.837755824649904,-1.82517912638127,-0.75323019528836
1,"b",0.101631398947743,-0.257980129549205,1.0538099991132,0.683636323903684,-1.67765937154445,-0.662636800459636,-0.895075442830815,-0.492307939576798,-0.539920447005451,-0.424783137475888
1,"a",0.0238941593723472,-0.27825525149158,0.827519777382024,-0.214451838467567,0.508530053282568,-1.65491498691928,0.699905516287477,-0.253653071822039,0.458807994314986,0.228213934077686
1,"b",0.261609788505262,-0.252177025902376,-0.00449634483011251,-0.541739866660093,-0.370855619233676,2.2480055840967,0.832418267801696,1.4914380577981,1.11648545401385,-0.0250765602085986
0,"c",0.014585826200723,0.00356431619577026,0.735483757083319,-1.68296758000071,-0.021259720429413,-0.722073211434287,1.68784629953529,-0.798788103383502,0.0224687280419357,0.51963886740862
1,"a",0.262750777714622,-0.291434072163476,0.378729938308235,0.221975710001474,-1.59351530861271,0.199840333199934,-0.387975779443562,2.42027206981999,-0.720565525743728,0.780727764750261
1,"b",0.227473344865883,-0.253154941959476,2.36354644481203,-0.0694292305554929,-0.750900201785755,-1.19870995006917,-1.71964003130976,-1.45070723184584,-0.0491682401748349,-1.65886557437684
1,"b",-0.0493920021662536,-0.103980382043802,0.423331230052365,0.100586628680492,0.230939350159753,0.195594229702268,1.0011050506242,-0.445306622112391,0.813108303840941,-0.411213871690027
0,"b",-0.836787619726483,-0.251877007509257,0.549225145463539,0.881986873129242,-0.814931345543545,-0.21048323298389,0.00260565882797879,-0.320162947295998,-0.641495097440044,0.218839076089444
0,"c",-0.878411809734355,-0.0286491929835767,0.69138097506797,-0.309262654764553,-0.0802597318792037,0.645190747591672,1.57162677727657,0.459250827481442,0.918779256841506,-0.594426041633594
1,"c",0.0258170408148198,-0.214669356356289,1.16422220833788,0.16750546263316,-1.53962049766173,-0.315567173667354,-0.815805266292669,-0.614000058406893,0.927897624343926,0.644153279043669
0,"c",-0.808127964247717,0.0331795510452587,0.0729320153815605,0.571470178536369,-0.125466492569731,-1.13632878023768,-1.07762807068003,0.954510657093154,0.143365140635175,0.670410504487437
0,"c",-0.627162128493782,0.289346323270112,-0.215725627229423,-0.789442450299714,1.25322336249975,-0.846049718878963,-1.59812906082102,0.279295010316433,0.590667757303014,-1.51597943794322
1,"c",0.159229478173495,-0.222090646282291,-1.88728008892954,-0.0630406447376427,0.304686950502766,0.800799211832021,-0.343762520939713,-1.22716433367439,-1.19339137534093,-1.75053372141946
0,"d",0.130617508109374,0.147735578510147,0.891550319659671,1.96250239197481,0.190670853961726,-0.534170967412027,0.985729589892448,1.44788167689608,0.0982450289092179,1.00360012477063
0,"b",0.0379874475684066,-0.00196116420036376,0.286965127561179,0.0278893599275987,0.359963419833262,1.19153200089881,-0.215658997283665,-0.582200572131242,-0.882331780315747,0.394974784466374
0,"b",-0.630860156951643,-0.631880669548917,-0.425415581280845,1.19835437563651,-0.319023541262086,0.122147858592999,0.878424489849613,1.03545181975355,-0.140904453250067,-0.218069273234572
1,"b",0.62250900133403,-0.0118942616240758,-0.777242409248532,0.742669549122506,1.03765545488742,0.39363204236508,-1.19207594337126,-0.549752738824498,-0.977344744263911,-1.88909039648189
0,"c",-0.698115471253013,0.238519933086481,0.660987001291759,0.397988898713261,0.0870094757998145,1.48425216969536,0.758788104849758,-0.893001397665452,0.422334665841647,-0.866978339389811
0,"b",-0.529908726982295,0.26075656609594,0.559507660042333,-0.378590145985941,-1.19285700004923,1.37996588559594,-0.893537514429253,-1.47105112007659,-2.10593524442672,1.40148576716336
1,"c",0.103604678708727,-0.357669196683039,-1.49914255383803,-1.16340816781853,-0.729792832636815,0.72229827067203,-0.283669768086962,0.326635950289119,-0.577502883588102,0.357744878535491
1,"b",-0.0285234625777275,-0.154547028856256,0.953440574962346,-1.03926729244277,-1.11452367116087,-0.0188820096192111,-0.682394649210529,-1.34160869036897,2.10190299513858,1.09951490610859
1,"d",-0.00831007300228565,-0.159944426565057,0.876690295561058,-0.786687620243879,-0.737551362249792,-0.494056221485498,-1.32831492065467,0.407661134279065,-1.18019484575828,1.56627447025878
1,"c",0.527974786109579,0.266876818915425,0.775663158534977,0.63076871758157,-0.395693120697887,-0.757454917794651,-0.489165777299498,1.49138131983112,-1.35027672154236,0.127400545493145
1,"c",0.501581249368543,-0.149977098132937,0.525643483946605,0.210909865766065,-0.0706764778305813,-1.24343845297246,0.824716023743116,-1.02041847695392,0.596337991258926,0.684969000735265
1,"a",-0.125101568401978,-0.190886672514247,0.434241014737735,-0.727294864779244,-0.696568974782027,-0.769671472264287,-2.36913865690756,-1.23501778031075,0.876585142318267,0.0102356833213203
1,"b",0.00902036975252058,-0.118777091517021,-0.688662179124724,-1.54760852265218,0.0361923363735542,-0.623300251136126,-0.642283349904518,1.77405228408289,1.12691032294151,-0.857922296071719
0,"b",0.14500231875318,0.153572469204308,1.07196811507133,-0.464323210772773,1.54996878525483,0.503817865535145,-0.559260553790941,-0.534704962391053,-0.648838452844306,-0.468383982702906
0,"c",-0.733233643761471,0.183126147816826,-2.17396042317587,0.664654092569727,-1.12488399513284,0.991719013006011,0.588610823637995,-1.0388729460138,0.0844114639035195,1.03226849672354
0,"c",-0.815421828892899,-0.461452126186161,1.06946946083509,-0.346573803272268,-0.795086823863499,-0.572559747100931,0.589472748217142,-1.0098877357455,-0.203426920879189,0.339681171909715
1,"a",0.524909786524424,0.372487390409057,-0.702646529468779,-0.991932759288401,1.27321976473003,-1.49458440957484,1.80534333807035,-0.455358877348306,-2.02671485716835,0.314684989814861
0,"b",-0.817108966116678,-0.175938858581964,-0.0949430151667957,1.32890666357525,1.50722120112592,-0.21417823231365,-0.218194937315947,-0.342968980634917,1.2014486548106,-1.11531896092813
0,"b",-0.704947910260466,0.129349510399508,-0.384993095754836,-1.00272351175887,-1.38166994972836,-1.02623886205309,1.11556961285083,0.399234011916495,-1.14943741955312,1.92812194556165
0,"c",-0.0340213616418011,0.362772569209257,1.0568986232034,-0.610355095241539,3.13273718494063,-0.635165177941919,0.00614408762482371,-0.636111304353806,-0.116363316793407,0.868274218149673
1,"d",-0.029686189054474,-0.0578981249380598,-0.646030044616238,0.526245175487248,-0.0702922322683403,1.77693225509191,-0.109297663892979,-1.50573886683866,0.662045509783761,0.386425897512995
